conc (mg/l)	time	rpm	trans
6	480.12	800	58.87221
6	485.11	800	57.65476
6	490.12	800	58.8623
6	495.11	800	58.57606
6	500.12	800	56.81738
6	505.11	800	58.36339
6	510.12	800	58.9762
6	515.11	800	58.72852
6	520.12	800	58.22739
6	525.11	800	59.85112
6	530.12	800	60.31004
6	535.11	800	59.08016
6	540.12	800	59.13026
6	545.12	800	59.85008
6	550.12	800	56.91978
6	555.11	800	57.74485
6	560.12	800	59.36864
6	565.11	800	58.02373
6	570.13	800	60.21443
6	575.11	800	59.94975
6	580.12	800	59.54882
6	585.11	800	60.19658
6	590.12	800	58.88829
6	595.12	800	59.55785
6	600.12	800	59.38675
6	605.11	800	61.66317
6	610.12	800	62.36208
6	615.11	800	60.86335
6	620.12	800	61.61455
6	625.11	800	61.85094
6	630.12	800	62.35135
6	635.13	800	61.9579
6	640.12	800	61.50308
6	645.13	800	63.1434
6	650.12	800	61.50512
6	655.13	800	61.69965
6	660.12	800	63.02429
6	665.13	800	63.00052
6	670.13	800	62.59791
6	675.13	800	63.93509
6	680.12	800	63.99075
6	685.13	800	62.3924
6	690.12	800	62.57159
6	695.14	800	63.28683
6	700.12	800	64.59782
6	705.13	800	63.73958
6	710.12	800	63.48515
6	715.13	800	64.76981
6	720.13	800	65.96941
6	725.13	800	65.74353
6	730.12	800	64.76286
6	735.13	800	64.77348
6	740.13	800	64.0816
6	745.14	800	64.65958
6	750.13	800	63.7128
6	755.13	800	63.2616
6	760.13	800	63.36773
6	765.13	800	64.95358
6	770.13	800	65.17649
6	775.13	800	63.85956
6	780.13	800	63.98448
6	785.13	800	64.38121
6	790.13	800	63.41031
6	795.14	800	64.76041
6	800.13	800	64.0077
6	805.14	800	64.74488
6	810.13	800	63.72641
6	815.14	800	65.72211
6	820.13	800	65.08538
6	825.14	800	64.45956
6	830.13	800	66.56149
6	835.14	800	67.70525
6	840.14	800	67.93823
6	845.14	800	69.1487
6	850.14	800	68.46365
6	855.14	800	68.98994
6	860.14	800	68.90685
6	865.14	800	68.82786
6	870.15	800	68.93501
6	875.14	800	66.49467
6	880.15	800	66.83161
6	885.14	800	65.93626
6	890.15	800	65.94351
6	895.14	800	66.89207
6	900.15	800	66.04721
6	905.14	800	66.6193
6	910.15	800	67.26299
6	915.14	800	67.47589
6	920.15	800	67.68589
6	925.14	800	67.75404
6	930.15	800	65.96786
6	935.14	800	67.01454
