particle,repetition,dist_mm,dist_perc,C0,time,rpm,trans
NC7000,1,117.4781,50,6,1371.83,300,89.08035
NC7000,1,117.4781,50,6,1381.77,300,89.32546
NC7000,1,117.4781,50,6,1391.81,300,89.13278
NC7000,1,117.4781,50,6,1401.76,300,89.02022
NC7000,1,117.4781,50,6,1411.73,300,88.55953
NC7000,1,117.4781,50,6,1421.76,300,88.16139
NC7000,1,117.4781,50,6,1431.77,300,87.94551
NC7000,1,117.4781,50,6,1441.79,300,88.1062
NC7000,1,117.4781,50,6,1451.67,300,88.36326
NC7000,1,117.4781,50,6,1461.77,300,88.1146
NC7000,1,117.4781,50,6,1471.74,300,87.92564
NC7000,1,117.4781,50,6,1481.71,300,88.11309
NC7000,1,117.4781,50,6,1491.62,300,88.33479
NC7000,1,117.4781,50,6,1501.76,300,88.16469
NC7000,1,117.4781,50,6,1511.64,300,88.20618
NC7000,1,117.4781,50,6,1521.8,300,87.90394
NC7000,1,117.4781,50,6,1531.86,300,87.89776
NC7000,1,117.4781,50,6,1541.9,300,88.18135
NC7000,1,117.4781,50,6,1551.79,300,88.30761
NC7000,1,117.4781,50,6,1561.79,300,88.54485
NC7000,1,117.4781,50,6,1571.84,300,88.79767
NC7000,1,117.4781,50,6,1581.87,300,89.19707
NC7000,1,117.4781,50,6,1591.83,300,89.50041
NC7000,1,117.4781,50,6,1601.73,300,89.49911
NC7000,1,117.4781,50,6,1611.84,300,89.65392
NC7000,1,117.4781,50,6,1621.83,300,89.40002
NC7000,1,117.4781,50,6,1631.76,300,89.56968
NC7000,1,117.4781,50,6,1641.72,300,88.89008
NC7000,1,117.4781,50,6,1651.81,300,88.84642
NC7000,1,117.4781,50,6,1661.78,300,89.00788
NC7000,1,117.4781,50,6,1671.7,300,88.53474
NC7000,1,117.4781,50,6,1681.69,300,88.57511
NC7000,1,117.4781,50,6,1691.78,300,88.62814
NC7000,1,117.4781,50,6,1701.72,300,88.66471
NC7000,1,117.4781,50,6,1711.66,300,88.80034
NC7000,1,117.4781,50,6,1721.67,300,88.89223
NC7000,1,117.4781,50,6,1731.65,300,88.82919
NC7000,1,117.4781,50,6,1741.93,300,88.73318
NC7000,1,117.4781,50,6,1751.87,300,88.10088
NC7000,1,117.4781,50,6,1761.93,300,89.08144
NC7000,1,117.4781,50,6,1771.86,300,88.60892
NC7000,1,117.4781,50,6,1781.84,300,88.40781
NC7000,1,117.4781,50,6,1791.79,300,88.57446
NC7000,1,117.4781,50,6,1801.85,300,88.82032
NC7000,1,117.4781,50,6,1811.75,300,88.71634
NC7000,1,117.4781,50,6,1821.79,300,88.71307
NC7000,1,117.4781,50,6,1831.76,300,88.2579
NC7000,1,117.4781,50,6,1841.74,300,88.3472
NC7000,1,117.4781,50,6,1851.71,300,88.11611
NC7000,1,117.4781,50,6,1861.71,300,88.13593
NC7000,1,117.4781,50,6,1871.71,300,88.29155
NC7000,1,117.4781,50,6,1881.7,300,87.9903
NC7000,1,117.4781,50,6,1891.79,300,88.18674
NC7000,1,117.4781,50,6,1901.66,300,88.06499
NC7000,1,117.4781,50,6,1911.71,300,88.52589
NC7000,1,117.4781,50,6,1921.9,300,89.06266
NC7000,1,117.4781,50,6,1931.91,300,89.00857
NC7000,1,117.4781,50,6,1941.82,300,88.93268
NC7000,1,117.4781,50,6,1951.8,300,88.83669
NC7000,1,117.4781,50,6,1961.85,300,89.01975
NC7000,1,117.4781,50,6,1971.79,300,88.90426
NC7000,1,117.4781,50,6,1981.76,300,88.93066
NC7000,1,117.4781,50,6,1991.85,300,89.127
NC7000,1,117.4781,50,6,2001.75,300,88.96102
NC7000,1,117.4781,50,6,1.62,600,77.38136
NC7000,1,117.4781,50,6,11.66,600,77.46858
NC7000,1,117.4781,50,6,21.65,600,79.28037
NC7000,1,117.4781,50,6,31.63,600,79.54152
NC7000,1,117.4781,50,6,41.62,600,81.16118
NC7000,1,117.4781,50,6,51.59,600,80.73089
NC7000,1,117.4781,50,6,61.68,600,82.82584
NC7000,1,117.4781,50,6,71.59,600,81.78448
NC7000,1,117.4781,50,6,81.54,600,80.82185
NC7000,1,117.4781,50,6,91.54,600,82.73566
NC7000,1,117.4781,50,6,101.53,600,82.67266
NC7000,1,117.4781,50,6,111.81,600,82.34145
NC7000,1,117.4781,50,6,121.7,600,80.91933
NC7000,1,117.4781,50,6,131.75,600,82.2683
NC7000,1,117.4781,50,6,141.78,600,83.10643
NC7000,1,117.4781,50,6,151.78,600,80.94828
NC7000,1,117.4781,50,6,161.7,600,82.65189
NC7000,1,117.4781,50,6,171.72,600,82.6679
NC7000,1,117.4781,50,6,181.7,600,82.55856
NC7000,1,117.4781,50,6,191.69,600,82.99374
NC7000,1,117.4781,50,6,201.62,600,82.83485
NC7000,1,117.4781,50,6,211.69,600,82.67907
NC7000,1,117.4781,50,6,221.63,600,83.70382
NC7000,1,117.4781,50,6,231.62,600,83.5162
NC7000,1,117.4781,50,6,241.56,600,83.86071
NC7000,1,117.4781,50,6,251.55,600,82.62836
NC7000,1,117.4781,50,6,261.54,600,83.05944
NC7000,1,117.4781,50,6,271.72,600,82.64693
NC7000,1,117.4781,50,6,281.74,600,82.84245
NC7000,1,117.4781,50,6,291.78,600,81.64156
NC7000,1,117.4781,50,6,301.78,600,83.27444
NC7000,1,117.4781,50,6,311.75,600,82.95743
NC7000,1,117.4781,50,6,321.71,600,83.88667
NC7000,1,117.4781,50,6,331.68,600,83.98307
NC7000,1,117.4781,50,6,341.76,600,84.5315
NC7000,1,117.4781,50,6,351.74,600,84.7466
NC7000,1,117.4781,50,6,361.65,600,85.01931
NC7000,1,117.4781,50,6,371.66,600,85.26489
NC7000,1,117.4781,50,6,381.69,600,84.77596
NC7000,1,117.4781,50,6,391.63,600,85.48985
NC7000,1,117.4781,50,6,401.7,600,85.26243
NC7000,1,117.4781,50,6,411.63,600,85.20484
NC7000,1,117.4781,50,6,421.63,600,85.23547
NC7000,1,117.4781,50,6,431.63,600,85.106
NC7000,1,117.4781,50,6,441.85,600,85.68745
NC7000,1,117.4781,50,6,451.73,600,86.06616
NC7000,1,117.4781,50,6,461.77,600,86.29136
NC7000,1,117.4781,50,6,471.7,600,86.8725
NC7000,1,117.4781,50,6,481.67,600,86.87148
NC7000,1,117.4781,50,6,491.74,600,86.4829
NC7000,1,117.4781,50,6,501.71,600,86.87253
NC7000,1,117.4781,50,6,511.65,600,86.58677
NC7000,1,117.4781,50,6,521.68,600,86.71224
NC7000,1,117.4781,50,6,531.67,600,86.92574
NC7000,1,117.4781,50,6,541.64,600,86.58226
NC7000,1,117.4781,50,6,551.63,600,86.88365
NC7000,1,117.4781,50,6,561.65,600,86.85465
NC7000,1,117.4781,50,6,571.57,600,87.06221
NC7000,1,117.4781,50,6,581.85,600,87.31977
NC7000,1,117.4781,50,6,591.79,600,87.04732
NC7000,1,117.4781,50,6,601.73,600,86.58759
NC7000,1,117.4781,50,6,611.83,600,86.98488
NC7000,1,117.4781,50,6,621.72,600,86.74963
NC7000,1,117.4781,50,6,631.75,600,86.71201
NC7000,1,117.4781,50,6,641.77,600,87.07381
NC7000,1,117.4781,50,6,651.69,600,86.50436
NC7000,1,117.4781,50,6,661.76,600,87.45139
NC7000,1,117.4781,50,6,671.74,600,87.25563
NC7000,1,117.4781,50,6,681.63,600,87.129
NC7000,1,117.4781,50,6,691.67,600,87.60909
NC7000,1,117.4781,50,6,701.6,600,87.95123
NC7000,1,117.4781,50,6,711.68,600,87.30385
NC7000,1,117.4781,50,6,721.67,600,87.23347
NC7000,1,117.4781,50,6,731.62,600,87.67206
NC7000,1,117.4781,50,6,741.81,600,87.66376
NC7000,1,117.4781,50,6,751.82,600,87.53922
NC7000,1,117.4781,50,6,761.82,600,87.74277
NC7000,1,117.4781,50,6,771.77,600,87.7823
NC7000,1,117.4781,50,6,781.79,600,87.73426
NC7000,1,117.4781,50,6,791.73,600,87.94093
NC7000,1,117.4781,50,6,801.69,600,88.12821
NC7000,1,117.4781,50,6,811.66,600,88.32197
NC7000,1,117.4781,50,6,821.69,600,88.17049
NC7000,1,117.4781,50,6,831.69,600,87.34846
NC7000,1,117.4781,50,6,841.62,600,87.30244
NC7000,1,117.4781,50,6,851.58,600,87.06158
NC7000,1,117.4781,50,6,861.65,600,87.49288
NC7000,1,117.4781,50,6,871.85,600,87.15999
NC7000,1,117.4781,50,6,881.75,600,87.35264
NC7000,1,117.4781,50,6,891.76,600,87.10135
NC7000,1,117.4781,50,6,901.73,600,87.59365
NC7000,1,117.4781,50,6,911.71,600,87.16903
NC7000,1,117.4781,50,6,921.68,600,87.93995
NC7000,1,117.4781,50,6,931.7,600,87.52691
NC7000,1,117.4781,50,6,941.79,600,87.48283
NC7000,1,117.4781,50,6,951.7,600,87.60469
NC7000,1,117.4781,50,6,961.7,600,88.17709
NC7000,1,117.4781,50,6,971.62,600,87.96234
NC7000,1,117.4781,50,6,981.72,600,87.57265
NC7000,1,117.4781,50,6,991.69,600,86.8726
NC7000,1,117.4781,50,6,1001.6,600,87.63626
NC7000,1,117.4781,50,6,1011.84,600,87.27066
NC7000,1,117.4781,50,6,1021.76,600,87.20399
NC7000,1,117.4781,50,6,1031.84,600,87.0508
NC7000,1,117.4781,50,6,1041.83,600,86.87879
NC7000,1,117.4781,50,6,1051.78,600,87.02178
NC7000,1,117.4781,50,6,1061.76,600,88.03196
NC7000,1,117.4781,50,6,1071.8,600,87.42629
NC7000,1,117.4781,50,6,1081.78,600,87.58411
NC7000,1,117.4781,50,6,1091.76,600,87.55016
NC7000,1,117.4781,50,6,1101.73,600,88.18923
NC7000,1,117.4781,50,6,1111.7,600,88.19195
NC7000,1,117.4781,50,6,1121.73,600,88.78769
NC7000,1,117.4781,50,6,1131.67,600,88.82901
NC7000,1,117.4781,50,6,1141.61,600,88.50924
NC7000,1,117.4781,50,6,1151.64,600,88.24271
NC7000,1,117.4781,50,6,1161.85,600,87.97831
NC7000,1,117.4781,50,6,1171.81,600,88.09579
NC7000,1,117.4781,50,6,1181.75,600,87.83813
NC7000,1,117.4781,50,6,1191.82,600,87.8803
NC7000,1,117.4781,50,6,1201.85,600,88.06545
NC7000,1,117.4781,50,6,1211.8,600,87.88972
NC7000,1,117.4781,50,6,1221.73,600,87.94035
NC7000,1,117.4781,50,6,1231.72,600,87.8677
NC7000,1,117.4781,50,6,1241.82,600,87.77335
NC7000,1,117.4781,50,6,1251.79,600,88.2895
NC7000,1,117.4781,50,6,1261.69,600,88.39989
NC7000,1,117.4781,50,6,1271.74,600,88.87682
NC7000,1,117.4781,50,6,1281.77,600,88.60506
NC7000,1,117.4781,50,6,1291.69,600,88.74324
NC7000,1,117.4781,50,6,1301.67,600,88.54863
NC7000,1,117.4781,50,6,1311.76,600,88.46711
NC7000,1,117.4781,50,6,1321.71,600,88.79704
NC7000,1,117.4781,50,6,1331.67,600,88.5648
NC7000,1,117.4781,50,6,1341.82,600,88.47234
NC7000,1,117.4781,50,6,1351.8,600,88.83522
NC7000,1,117.4781,50,6,1361.9,600,88.2842
NC7000,1,117.4781,50,6,1371.83,600,88.3007
NC7000,1,117.4781,50,6,1381.77,600,88.63831
NC7000,1,117.4781,50,6,1391.81,600,88.03699
NC7000,1,117.4781,50,6,1401.76,600,88.38317
NC7000,1,117.4781,50,6,1411.73,600,88.6933
NC7000,1,117.4781,50,6,1421.76,600,88.4095
NC7000,1,117.4781,50,6,1431.77,600,88.48402
NC7000,1,117.4781,50,6,1441.79,600,88.62373
NC7000,1,117.4781,50,6,1451.67,600,88.61858
NC7000,1,117.4781,50,6,1461.77,600,88.75079
NC7000,1,117.4781,50,6,1471.74,600,88.56297
NC7000,1,117.4781,50,6,1481.71,600,88.61282
NC7000,1,117.4781,50,6,1491.62,600,88.37451
NC7000,1,117.4781,50,6,1501.76,600,88.80756
NC7000,1,117.4781,50,6,1511.64,600,88.59812
NC7000,1,117.4781,50,6,1521.8,600,88.45028
NC7000,1,117.4781,50,6,1531.86,600,88.48902
NC7000,1,117.4781,50,6,1541.9,600,88.90546
NC7000,1,117.4781,50,6,1551.79,600,88.47925
NC7000,1,117.4781,50,6,1561.79,600,88.49114
NC7000,1,117.4781,50,6,1571.84,600,88.28894
NC7000,1,117.4781,50,6,1581.87,600,88.29662
NC7000,1,117.4781,50,6,1591.83,600,88.54942
NC7000,1,117.4781,50,6,1601.73,600,88.27725
NC7000,1,117.4781,50,6,1611.84,600,88.54003
NC7000,1,117.4781,50,6,1621.83,600,88.43112
NC7000,1,117.4781,50,6,1631.76,600,88.5887
NC7000,1,117.4781,50,6,1641.72,600,88.65744
NC7000,1,117.4781,50,6,1651.81,600,88.43351
NC7000,1,117.4781,50,6,1661.78,600,88.50522
NC7000,1,117.4781,50,6,1671.7,600,88.7616
NC7000,1,117.4781,50,6,1681.69,600,88.73849
NC7000,1,117.4781,50,6,1691.78,600,88.98704
NC7000,1,117.4781,50,6,1701.72,600,88.78802
NC7000,1,117.4781,50,6,1711.66,600,88.97231
NC7000,1,117.4781,50,6,1721.67,600,88.45093
NC7000,1,117.4781,50,6,1731.65,600,88.42915
NC7000,1,117.4781,50,6,1741.93,600,88.20712
NC7000,1,117.4781,50,6,1751.87,600,88.50099
NC7000,1,117.4781,50,6,1761.93,600,88.0956
NC7000,1,117.4781,50,6,1771.86,600,88.59478
NC7000,1,117.4781,50,6,1781.84,600,88.44337
NC7000,1,117.4781,50,6,1791.79,600,88.64546
NC7000,1,117.4781,50,6,1801.85,600,88.37963
NC7000,1,117.4781,50,6,1811.75,600,88.74731
NC7000,1,117.4781,50,6,1821.79,600,89.05621
NC7000,1,117.4781,50,6,1831.76,600,88.31022
NC7000,1,117.4781,50,6,1841.74,600,88.3456
NC7000,1,117.4781,50,6,1851.71,600,88.26776
NC7000,1,117.4781,50,6,1861.71,600,88.42558
NC7000,1,117.4781,50,6,1871.71,600,88.64976
NC7000,1,117.4781,50,6,1881.7,600,88.09329
NC7000,1,117.4781,50,6,1891.79,600,88.59306
NC7000,1,117.4781,50,6,1901.66,600,88.62294
NC7000,1,117.4781,50,6,1911.71,600,88.74036
NC7000,1,117.4781,50,6,1921.9,600,88.46873
NC7000,1,117.4781,50,6,1931.91,600,88.32212
NC7000,1,117.4781,50,6,1941.82,600,88.46413
NC7000,1,117.4781,50,6,1951.8,600,88.97839
NC7000,1,117.4781,50,6,1961.85,600,88.58634
NC7000,1,117.4781,50,6,1971.79,600,88.74311
NC7000,1,117.4781,50,6,1981.76,600,88.95155
NC7000,1,117.4781,50,6,1991.85,600,89.0816
NC7000,1,117.4781,50,6,2001.75,600,88.82807
NC7000,1,117.4781,50,6,1.24,800,81.5884
NC7000,1,117.4781,50,6,5.05,800,80.55589
NC7000,1,117.4781,50,6,10.01,800,81.34624
NC7000,1,117.4781,50,6,15.03,800,79.24068
NC7000,1,117.4781,50,6,20.09,800,81.95866
NC7000,1,117.4781,50,6,25,800,80.86691
NC7000,1,117.4781,50,6,30.3,800,83.26535
NC7000,1,117.4781,50,6,34.97,800,82.01302
NC7000,1,117.4781,50,6,40.1,800,84.11957
NC7000,1,117.4781,50,6,45.26,800,80.08706
NC7000,1,117.4781,50,6,50.07,800,83.26134
NC7000,1,117.4781,50,6,55.19,800,82.12463
NC7000,1,117.4781,50,6,60.01,800,82.08044
NC7000,1,117.4781,50,6,65.22,800,83.13824
NC7000,1,117.4781,50,6,70.12,800,82.32507
NC7000,1,117.4781,50,6,75.27,800,83.76382
NC7000,1,117.4781,50,6,80.13,800,84.10426
NC7000,1,117.4781,50,6,84.97,800,83.14868
NC7000,1,117.4781,50,6,90.08,800,82.38081
NC7000,1,117.4781,50,6,95.1,800,84.89372
NC7000,1,117.4781,50,6,99.96,800,82.24843
NC7000,1,117.4781,50,6,105.31,800,83.24996
NC7000,1,117.4781,50,6,109.98,800,83.25456
NC7000,1,117.4781,50,6,115.12,800,83.31659
NC7000,1,117.4781,50,6,120.16,800,84.5353
NC7000,1,117.4781,50,6,125.09,800,83.8017
NC7000,1,117.4781,50,6,130.11,800,84.27299
NC7000,1,117.4781,50,6,135.25,800,83.31957
NC7000,1,117.4781,50,6,140.08,800,82.77573
NC7000,1,117.4781,50,6,145.2,800,84.56857
NC7000,1,117.4781,50,6,150.14,800,82.66634
NC7000,1,117.4781,50,6,154.96,800,83.51762
NC7000,1,117.4781,50,6,160.17,800,85.34882
NC7000,1,117.4781,50,6,164.99,800,84.54866
NC7000,1,117.4781,50,6,169.92,800,85.74239
NC7000,1,117.4781,50,6,175.36,800,85.87202
NC7000,1,117.4781,50,6,180.08,800,86.25717
NC7000,1,117.4781,50,6,185.29,800,85.57944
NC7000,1,117.4781,50,6,190.28,800,84.12203
NC7000,1,117.4781,50,6,195.01,800,84.2907
NC7000,1,117.4781,50,6,200.2,800,83.93749
NC7000,1,117.4781,50,6,205.01,800,83.34943
NC7000,1,117.4781,50,6,210.2,800,85.00322
NC7000,1,117.4781,50,6,214.97,800,84.15236
NC7000,1,117.4781,50,6,220.24,800,84.26451
NC7000,1,117.4781,50,6,225.02,800,83.43365
NC7000,1,117.4781,50,6,230.05,800,85.61071
NC7000,1,117.4781,50,6,235.05,800,84.74029
NC7000,1,117.4781,50,6,240.06,800,85.41478
NC7000,1,117.4781,50,6,244.97,800,85.98048
NC7000,1,117.4781,50,6,249.9,800,83.5071
NC7000,1,117.4781,50,6,255.01,800,85.86699
NC7000,1,117.4781,50,6,260.09,800,85.99587
NC7000,1,117.4781,50,6,264.91,800,85.84237
NC7000,1,117.4781,50,6,270.07,800,85.87227
NC7000,1,117.4781,50,6,275.1,800,86.99686
NC7000,1,117.4781,50,6,280.05,800,87.77912
NC7000,1,117.4781,50,6,284.99,800,86.71028
NC7000,1,117.4781,50,6,290.07,800,87.56152
NC7000,1,117.4781,50,6,295.12,800,87.56354
NC7000,1,117.4781,50,6,299.92,800,88.23677
NC7000,1,117.4781,50,6,305.07,800,88.57954
NC7000,1,117.4781,50,6,310.08,800,87.3448
NC7000,1,117.4781,50,6,314.91,800,87.79426
NC7000,1,117.4781,50,6,320.01,800,87.4864
NC7000,1,117.4781,50,6,325.09,800,88.15598
NC7000,1,117.4781,50,6,330.05,800,87.90475
NC7000,1,117.4781,50,6,335,800,87.83766
NC7000,1,117.4781,50,6,340.02,800,88.65347
NC7000,1,117.4781,50,6,345.1,800,88.63095
NC7000,1,117.4781,50,6,349.93,800,88.59476
NC7000,1,117.4781,50,6,355.07,800,89.16057
NC7000,1,117.4781,50,6,360.09,800,88.82251
NC7000,1,117.4781,50,6,365.11,800,88.8448
NC7000,1,117.4781,50,6,370.09,800,88.62917
NC7000,1,117.4781,50,6,374.96,800,88.50578
NC7000,1,117.4781,50,6,380.11,800,88.8015
NC7000,1,117.4781,50,6,385.09,800,88.56119
NC7000,1,117.4781,50,6,390.04,800,88.77956
NC7000,1,117.4781,50,6,394.99,800,89.30259
NC7000,1,117.4781,50,6,400.01,800,89.55196
NC7000,1,117.4781,50,6,404.95,800,88.80183
NC7000,1,117.4781,50,6,410.12,800,89.02573
NC7000,1,117.4781,50,6,415,800,89.07606
NC7000,1,117.4781,50,6,419.94,800,88.81152
NC7000,1,117.4781,50,6,424.97,800,88.98664
NC7000,1,117.4781,50,6,429.99,800,88.97027
NC7000,1,117.4781,50,6,435.02,800,89.24688
NC7000,1,117.4781,50,6,440.11,800,89.18966
NC7000,1,117.4781,50,6,445.12,800,89.04485
NC7000,1,117.4781,50,6,450.01,800,89.53133
NC7000,1,117.4781,50,6,455.08,800,89.00808
NC7000,1,117.4781,50,6,460.06,800,88.89784
NC7000,1,117.4781,50,6,464.92,800,88.74652
NC7000,1,117.4781,50,6,470.03,800,89.09702
NC7000,1,117.4781,50,6,475.08,800,89.01069
NC7000,1,117.4781,50,6,479.99,800,89.0719
NC7000,1,117.4781,50,6,485.02,800,89.17786
NC7000,1,117.4781,50,6,490.1,800,88.76871
NC7000,1,117.4781,50,6,495.07,800,89.55123
NC7000,1,117.4781,50,6,500.06,800,88.89954
NC7000,1,117.4781,50,6,505.09,800,89.1123
NC7000,1,117.4781,50,6,510.05,800,89.13168
NC7000,1,117.4781,50,6,515.06,800,88.42623
NC7000,1,117.4781,50,6,520.03,800,89.16522
NC7000,1,117.4781,50,6,525.05,800,89.23448
NC7000,1,117.4781,50,6,530.06,800,88.91673
NC7000,1,117.4781,50,6,535.02,800,88.91985
NC7000,1,117.4781,50,6,539.96,800,89.2639
NC7000,1,117.4781,50,6,545.1,800,88.80656
NC7000,1,117.4781,50,6,550.01,800,88.57618
NC7000,1,117.4781,50,6,555.04,800,89.27973
NC7000,1,117.4781,50,6,560.12,800,88.90649
NC7000,1,117.4781,50,6,565.07,800,88.87297
NC7000,1,117.4781,50,6,570.03,800,88.97339
NC7000,1,117.4781,50,6,575.13,800,89.1428
NC7000,1,117.4781,50,6,580.13,800,89.01334
NC7000,1,117.4781,50,6,584.96,800,89.41346
NC7000,1,117.4781,50,6,590.09,800,88.92865
NC7000,1,117.4781,50,6,595.14,800,89.25526
NC7000,1,117.4781,50,6,600.03,800,89.33845
NC7000,1,117.4781,50,6,605.1,800,89.1223
NC7000,1,117.4781,50,6,610,800,89.13603
NC7000,1,117.4781,50,6,614.95,800,89.12552
NC7000,1,117.4781,50,6,620.1,800,89.17341
NC7000,1,117.4781,50,6,624.99,800,89.31532
NC7000,1,117.4781,50,6,630.02,800,89.11465
NC7000,1,117.4781,50,6,634.96,800,89.0014
NC7000,1,117.4781,50,6,640.06,800,89.44479
NC7000,1,117.4781,50,6,645.01,800,89.77386
NC7000,1,117.4781,50,6,650.03,800,89.27924
NC7000,1,117.4781,50,6,655.12,800,89.39015
NC7000,1,117.4781,50,6,660.13,800,89.44125
NC7000,1,117.4781,50,6,665.07,800,89.42822
NC7000,1,117.4781,50,6,669.97,800,89.28104
NC7000,1,117.4781,50,6,675.07,800,89.35374
NC7000,1,117.4781,50,6,680.08,800,89.03253
NC7000,1,117.4781,50,6,685.09,800,89.46201
NC7000,1,117.4781,50,6,690.06,800,89.2532
NC7000,1,117.4781,50,6,695.03,800,89.20001
NC7000,1,117.4781,50,6,700.08,800,89.12882
NC7000,1,117.4781,50,6,705.06,800,89.31831
NC7000,1,117.4781,50,6,710.08,800,89.33579
NC7000,1,117.4781,50,6,715.11,800,89.57552
NC7000,1,117.4781,50,6,720.12,800,89.08654
NC7000,1,117.4781,50,6,725.13,800,89.43905
NC7000,1,117.4781,50,6,729.95,800,89.30015
NC7000,1,117.4781,50,6,734.98,800,89.4155
NC7000,1,117.4781,50,6,740,800,89.45732
NC7000,1,117.4781,50,6,745.15,800,89.45543
NC7000,1,117.4781,50,6,750.05,800,89.44131
NC7000,1,117.4781,50,6,754.99,800,89.44499
NC7000,1,117.4781,50,6,760.02,800,89.90022
NC7000,1,117.4781,50,6,764.96,800,89.69424
NC7000,1,117.4781,50,6,770.14,800,89.64145
NC7000,1,117.4781,50,6,775.15,800,89.55822
NC7000,1,117.4781,50,6,780.09,800,89.62865
NC7000,1,117.4781,50,6,785.11,800,89.36598
NC7000,1,117.4781,50,6,790.08,800,89.72325
NC7000,1,117.4781,50,6,795.11,800,89.54288
NC7000,1,117.4781,50,6,800.11,800,89.60303
NC7000,1,117.4781,50,6,805.07,800,89.0568
NC7000,1,117.4781,50,6,810.07,800,89.5539
NC7000,1,117.4781,50,6,815.04,800,89.47462
NC7000,1,117.4781,50,6,820.07,800,89.57581
NC7000,1,117.4781,50,6,825.09,800,89.63235
NC7000,1,117.4781,50,6,830.05,800,89.27512
NC7000,1,117.4781,50,6,835.08,800,89.09264
NC7000,1,117.4781,50,6,840,800,89.01978
NC7000,1,117.4781,50,6,845.11,800,88.37907
NC7000,1,117.4781,50,6,849.99,800,88.90577
NC7000,1,117.4781,50,6,855.09,800,89.39687
NC7000,1,117.4781,50,6,860.09,800,89.14242
NC7000,1,117.4781,50,6,865.12,800,89.41028
NC7000,1,117.4781,50,6,870.09,800,88.93407
NC7000,1,117.4781,50,6,875.09,800,89.3945
NC7000,1,117.4781,50,6,880.06,800,89.47984
NC7000,1,117.4781,50,6,885.14,800,88.97648
NC7000,1,117.4781,50,6,890.09,800,89.52734
NC7000,1,117.4781,50,6,895.05,800,89.40426
NC7000,1,117.4781,50,6,900.07,800,89.19529
NC7000,1,117.4781,50,6,905.15,800,89.589
NC7000,1,117.4781,50,6,910.04,800,89.34659
NC7000,1,117.4781,50,6,915.12,800,89.48682
NC7000,1,117.4781,50,6,920.15,800,89.32664
NC7000,1,117.4781,50,6,925.1,800,89.25118
NC7000,1,117.4781,50,6,930.07,800,89.66942
NC7000,1,117.4781,50,6,935.15,800,89.73171
NC7000,1,117.4781,50,6,939.96,800,89.23096
NC7000,1,117.4781,50,6,945,800,89.35771
NC7000,1,117.4781,50,6,950.01,800,89.39169
NC7000,1,117.4781,50,6,954.95,800,89.21936
NC7000,1,117.4781,50,6,960.06,800,89.30304
NC7000,1,117.4781,50,6,965.08,800,89.40032
NC7000,1,117.4781,50,6,970.11,800,89.48376
NC7000,1,117.4781,50,6,975.05,800,89.34122
NC7000,1,117.4781,50,6,980.12,800,89.38741
NC7000,1,117.4781,50,6,985.1,800,89.28234
NC7000,1,117.4781,50,6,990.12,800,89.46185
NC7000,1,117.4781,50,6,995.07,800,89.44758
NC7000,1,117.4781,50,6,1000.09,800,89.21705
NC7000,1,117.4781,50,6,1005.08,800,89.19717
NC7000,1,117.4781,50,6,1009.98,800,89.1879
NC7000,1,117.4781,50,6,1015.08,800,89.04353
NC7000,1,117.4781,50,6,1020.18,800,88.98822
NC7000,1,117.4781,50,6,1024.99,800,89.37943
NC7000,1,117.4781,50,6,1030.11,800,89.21349
NC7000,1,117.4781,50,6,1035.1,800,89.2288
NC7000,1,117.4781,50,6,1040.13,800,89.1757
NC7000,1,117.4781,50,6,1045.14,800,89.41005
NC7000,1,117.4781,50,6,1050.17,800,89.18285
NC7000,1,117.4781,50,6,1055.13,800,89.3744
NC7000,1,117.4781,50,6,1060.05,800,89.45531
NC7000,1,117.4781,50,6,1065.1,800,89.70824
NC7000,1,117.4781,50,6,1069.97,800,89.29662
NC7000,1,117.4781,50,6,1074.99,800,89.54121
NC7000,1,117.4781,50,6,1080.09,800,89.72168
NC7000,1,117.4781,50,6,1085.04,800,89.89585
NC7000,1,117.4781,50,6,1090.06,800,89.8437
NC7000,1,117.4781,50,6,1095.16,800,89.80721
NC7000,1,117.4781,50,6,1100.16,800,89.80072
NC7000,1,117.4781,50,6,1105.05,800,89.47002
NC7000,1,117.4781,50,6,1110.08,800,89.59663
NC7000,1,117.4781,50,6,1115.1,800,89.6705
NC7000,1,117.4781,50,6,1120.09,800,89.77329
NC7000,1,117.4781,50,6,1125.13,800,89.71881
NC7000,1,117.4781,50,6,1130.09,800,89.76189
NC7000,1,117.4781,50,6,1134.97,800,89.92449
NC7000,1,117.4781,50,6,1140.12,800,89.54347
NC7000,1,117.4781,50,6,1145.03,800,89.58701
NC7000,1,117.4781,50,6,1149.97,800,89.50461
NC7000,1,117.4781,50,6,1155.07,800,89.5552
NC7000,1,117.4781,50,6,1160.15,800,89.49144
NC7000,1,117.4781,50,6,1165.04,800,89.02387
NC7000,1,117.4781,50,6,1170.07,800,89.23644
NC7000,1,117.4781,50,6,1175.09,800,89.29198
NC7000,1,117.4781,50,6,1180.03,800,89.28226
NC7000,1,117.4781,50,6,1185.06,800,89.18792
NC7000,1,117.4781,50,6,1190.08,800,89.492
NC7000,1,117.4781,50,6,1195.19,800,89.631
NC7000,1,117.4781,50,6,1200.09,800,89.61018
NC7000,1,117.4781,50,6,1205,800,89.60564
NC7000,1,117.4781,50,6,1210.15,800,89.82971
NC7000,1,117.4781,50,6,1215.04,800,89.72112
NC7000,1,117.4781,50,6,1219.99,800,89.71217
